Date,Buy_Hold,Sys_E_Original,Sys_E_Trap,Sys_E_Trap_Full
2024-04-26,672027.978113454,19918868.946009275,6036543.597463376,5610448.747343166
2024-05-03,676034.2818497812,19860582.031575713,6008926.823654525,5584781.328311083
2024-05-10,688661.4381403398,20149809.633486908,6031428.047752349,5605694.283301812
2024-05-17,700045.6660362377,20717850.4138505,6201459.286621141,5763723.714501726
2024-05-24,700032.3226027817,21810074.77414273,6528394.020046954,6067581.466209607
2024-05-31,697295.344053387,21419516.429857533,6411488.4713170715,5958927.80060788
2024-06-07,706074.9088751237,21954493.791624486,6571622.860840601,6107758.96046008
2024-06-14,717670.7669407733,23016496.208603356,6889511.281677195,6403208.9416756565
2024-06-21,722280.7988821352,22424104.829167686,6712191.195474639,6238405.152975786
2024-06-28,721895.9941520953,22257955.098916322,6662457.71603277,6192182.155836678
2024-07-05,735718.0507647196,22609963.82090292,6767824.234002996,6290111.28352597
2024-07-12,742814.7682800895,22463944.387578774,6724116.341884526,6249488.552218583
2024-07-19,728223.5994781972,21900951.307114575,6555596.027401801,6092863.395450266
2024-07-26,722188.0578756923,20918553.744286492,6442310.458657831,5987574.190296717
2024-08-02,706880.4875906069,19100809.441175662,6202310.402583735,5764514.7536798725
2024-08-09,706999.8325854933,18848603.997369736,6139620.061181738,5706249.4663162315
2024-08-16,735280.3695716675,20544922.44149607,6413703.523982273,5960986.501791783
2024-08-23,745653.355832075,21204399.474864602,6499433.515821397,6040665.165178835
2024-08-30,747709.3220043991,20041000.33022086,6142836.03698505,5709238.439579799
2024-09-06,716775.9281145314,18039091.086054023,5529223.939524143,5138938.702988682
2024-09-13,745494.1462937577,19975786.55619338,5802316.595184111,5392754.868335343
2024-09-20,756083.4453573968,20279060.699491765,5820338.4779033605,5409504.660280765
2024-09-27,760367.6820384125,21295641.883426532,6112109.712698095,5680680.960482217
2024-10-04,762376.9876328749,21768715.831364468,6247887.722482631,5806874.957529221
2024-10-11,771158.5415378597,22608307.601651598,6488860.830593879,6030838.762431459
2024-10-18,777824.5396515458,22970359.970170863,6545454.558307379,6083437.771058035
2024-10-25,770439.9023360126,22958536.70748923,6539154.55481766,6077582.458971496
2024-11-01,759795.7377261132,21943612.147734772,6452989.383485852,5997499.333627004
2024-11-08,795920.0587442586,23698481.91451121,6525012.840992444,6064438.950714667
2024-11-15,779368.0682520765,23312275.785775583,6418676.917942163,5965608.844273338
2024-11-22,792354.0468727468,24702544.82838117,6801466.135756195,6321378.541436407
2024-11-29,801721.2200373616,24938285.529897735,6813598.418540597,6332654.456146733
2024-12-06,808719.9752027622,25712437.83853336,7025111.072026961,6529237.29906672
2024-12-13,803929.9312274467,24604993.206593625,6722536.823939233,6248020.52596573
2024-12-20,789200.3553828737,23668848.814131103,6466764.952839221,6010302.542048297
2024-12-27,794353.572807906,24032780.32131138,6518828.027667031,6058690.697991255
2025-01-03,790268.1615732323,24639874.999821365,6523968.6473459415,6063468.462414298
2025-01-10,774968.7962565453,24116618.84010822,6429877.684812942,5976018.9949572245
2025-01-17,797784.5756539525,24453791.029676147,6752921.245169828,6276260.235541184
2025-01-24,811655.3648061556,24844323.687941015,6789649.620124725,6310396.10517099
2025-01-31,803445.009307252,24301434.36763009,6641284.612740444,6172503.575051854
2025-02-07,802043.2857666175,24209108.276389517,6606354.720629708,6140039.240739772
2025-02-14,813964.9390926134,25327860.151023824,6784895.237311704,6305977.314737851
2025-02-21,800935.2006404848,23416405.499258425,6272849.6288090795,5830074.905283987
2025-02-28,793245.4048033046,22068920.15516264,6099967.000744586,5669395.352755049
2025-03-07,768867.7806637902,20306297.166646916,5855538.889133153,5442220.41887698
2025-03-14,751365.6714067626,20277503.119817898,5676428.813486952,5275752.988745601
2025-03-21,755192.5846976511,20392134.79577562,5708518.49161447,5305577.588128737
2025-03-28,744051.646546537,20375568.025615793,5612329.7581274,5216178.422764002
2025-04-04,676590.8522061419,20533863.52203406,5271666.986769837,4899561.639008373
2025-04-11,714967.6856850651,20066601.214072015,5151706.547741782,4788068.7152831955
2025-04-18,704884.6911865378,20264267.041863926,5202453.374692541,4835233.5318873795
2025-04-25,737329.705466498,20459634.377771508,5252610.108903422,4881849.907977583
2025-05-02,758915.0711180139,20480764.78887757,5359700.1742038885,4981380.924861213
2025-05-09,755674.6058714422,20403892.140465062,5339583.037400883,4962683.774222895
2025-05-16,795658.4942971326,20437894.687695198,5825856.00556236,5287118.590119045
2025-05-23,775452.226364304,20346843.60233216,5799901.741653046,5263564.408368453
2025-05-30,789217.5941043573,21016237.533138547,5878793.626228592,5335160.882629172
2025-06-06,802273.2735171799,22331580.83005079,6246729.693662038,5669072.606544993
2025-06-13,799407.7504628763,22351729.657093193,6226685.453078982,5650881.9274567515
2025-06-20,798118.0786118851,22935270.636143994,6356335.60897767,5768542.876990915
2025-06-27,825824.1020532312,24042427.242034588,6488505.807866977,5888490.83226825
2025-07-04,839831.6406787415,24698491.299351234,6665562.616789718,6049174.574720656
2025-07-11,837521.6519999403,24791920.665521245,6690777.0836535115,6072057.371063068
2025-07-18,842839.9633345655,26882929.309228167,7255092.890556387,6584188.908561688
2025-07-25,855625.293182583,26108792.906878468,7046171.033700548,6394586.791343195
2025-08-01,834969.9068280255,24803405.956844438,6693876.7032844825,6074870.357954188
2025-08-08,855732.7036779807,25900327.377201572,6912448.549591432,6273230.096125329
2025-08-15,864139.9784184467,25597213.015707005,6831551.408873521,6199813.79881747
2025-08-22,866651.3617761187,25436040.745101556,6788536.70052811,6160776.8119910825
2025-08-29,866302.1119091386,25420176.137950495,6784302.650545108,6156934.299516478
2025-09-05,869243.2201268703,25538086.53639347,6786334.586381813,6158778.335092694
2025-09-12,882901.5088854006,27090037.588636663,7198740.54667961,6533047.664318229
2025-09-19,893820.332740476,29102933.58599006,7733635.1914354805,7018478.718114228
2025-09-26,891288.4784010423,29629230.047017824,7873489.987176471,7145400.648517848
2025-10-03,901240.7735544752,30052681.72173731,7986015.43976725,7247520.476348512
2025-10-10,879437.2717734169,29378400.827783313,7806836.167856824,7084910.542533272
2025-10-17,894749.5661312165,29806332.965946484,7819103.83732409,7096043.777415132
2025-10-24,912068.4310940123,30714882.172515646,8031303.82659906,7288620.886606909
2025-10-31,918546.1293268776,29620420.08451494,7745124.719479023,7028905.769049354
2025-11-07,903610.9320015316,30038648.2630233,7854482.7027387265,7128151.034589434
2025-11-14,904903.9189912695,29282273.33512295,7660659.824109897,6952251.639923576
2025-11-21,887531.1001453688,26977391.451482955,7424225.567390577,6737681.291317606
2025-11-28,920337.2987917977,29045652.397468813,7993414.616778062,7254235.425411463
2025-12-05,923434.7158014431,28586334.347191226,7787136.058042286,7067032.17122983
2025-12-12,918142.0967921059,28048298.638953265,7682354.89180609,6971940.488329873
2025-12-19,919274.8797019027,28140326.786033854,7719716.495307471,7005847.132819576
2025-12-26,932403.6579240933,29232883.73198049,8019436.890945269,7277851.328271962
2026-01-02,922759.5877956483,29591483.093275506,8117811.207123066,7367128.625094487
2026-01-09,937482.2847273216,30449686.521450084,8353241.563393724,7580787.907460632
2026-01-16,934227.0671133264,30305605.885685734,8313716.021667733,7544917.431732345
2026-01-23,930944.8311185443,30831466.780286584,8457975.079252739,7675836.346381543
2026-01-30,934645.8520155215,31362310.594757598,8603601.097819008,7807995.814317521
2026-02-06,932822.3599478197,30893799.68747929,8475074.822817013,7691354.816456776
2026-02-13,920841.6142736614,31184055.365810454,8540860.892837448,7751057.416974851
2026-02-20,931215.0978048809,31184540.83526621,8649609.653702758,7849749.797060187
2026-02-27,926568.5993373038,31429146.28511589,8528662.095712483,7739986.685567327
2026-03-06,908185.4919583022,31002885.76438196,8159595.18872418,7405048.69481154
2026-03-13,894556.9565700248,30707568.1843759,8297167.481509189,7529899.193343337
2026-03-20,878417.7837302936,30446894.680197377,8226733.64874279,7465978.625063412
2026-03-27,858806.1688101802,30298052.19451029,8186516.493652722,7429480.49189373
2026-04-03,888250.6510103714,30683682.296035096,8290713.528046696,7524042.059679421
2026-04-10,920254.9175939386,30797132.062230393,8545670.797597712,7755422.532908102
2026-04-17,961807.6954315731,31128212.648397617,8745721.919836191,7936974.223569763
2026-04-24,966954.3654575803,33193777.99338488,9326059.130923672,8463645.609602807
2026-05-01,976042.3210612423,34994223.28926484,9831908.730047826,8922717.515393142
2026-05-08,999026.3437500518,41180861.964685746,11570094.6671874,10500167.27943808
2026-05-15,1001125.655361491,39507262.32694735,11099883.376801858,10073438.082508454
2026-05-22,1009888.5616110248,41433610.90519539,11362188.996764226,10311487.37831522
2026-05-29,1024570.1508222373,44268959.31489162,12139716.318154499,11017114.01092046
2026-06-05,998931.530781892,41073679.79886267,11263486.393572718,10221912.152334915
2026-06-12,1004619.9773576023,46518593.61183467,11981580.982833914,10873602.006790955
2026-06-19,1013983.9182619391,49620032.038065724,12443685.957277048,11292974.507352602
2026-06-26,989881.5335168815,48460421.50678101,12152879.428313334,11029059.881940635
2026-07-03,1006189.6955542332,50021436.01182302,12261676.382846972,11127795.999056118
